valid_time,basin_avg_dis24_m3s
4/19/2014,86.27402
4/20/2014,85.6243
4/21/2014,80.78481
4/22/2014,71.940575
4/23/2014,62.251026
4/24/2014,54.19311
4/25/2014,47.706608
4/26/2014,42.194893
4/27/2014,37.42428
4/28/2014,33.423306
4/29/2014,28.807966
4/30/2014,33.234566
5/1/2014,53.74957
5/2/2014,78.6115
5/3/2014,82.77596
5/4/2014,91.04091
5/5/2014,82.93939
5/6/2014,70.392815
5/7/2014,59.39065
5/8/2014,51.39303
5/9/2014,46.59024
5/10/2014,42.05095
5/11/2014,40.34877
5/12/2014,50.253456
5/13/2014,60.592617
5/14/2014,58.189606
5/15/2014,52.07799
5/16/2014,50.10071
5/17/2014,50.436474
5/18/2014,48.119118
5/19/2014,44.105732
5/20/2014,39.39821
5/21/2014,34.298843
5/22/2014,29.669474
5/23/2014,25.780657
5/24/2014,22.744764
5/25/2014,20.27418
5/26/2014,18.048683
5/27/2014,16.070057
5/28/2014,14.403983
5/29/2014,13.298575
5/30/2014,16.057102
5/31/2014,30.028551
6/1/2014,43.485104
6/2/2014,53.8682
6/3/2014,59.046417
6/4/2014,58.44619
6/5/2014,55.894485
6/6/2014,51.911755
6/7/2014,46.699375
6/8/2014,41.38871
6/9/2014,36.432156
6/10/2014,32.047226
6/11/2014,28.737587
6/12/2014,27.501242
6/13/2014,28.379047
6/14/2014,30.225712
6/15/2014,31.133743
6/16/2014,30.821028
6/17/2014,29.033949
6/18/2014,26.726145
6/19/2014,24.375269
6/20/2014,21.944733
6/21/2014,19.638493
6/22/2014,17.630938
6/23/2014,15.968858
6/24/2014,14.821675
6/25/2014,14.525529
6/26/2014,14.512035
6/27/2014,14.488396
6/28/2014,14.516786
6/29/2014,14.649666
6/30/2014,15.007394
7/1/2014,15.160244
7/2/2014,14.635902
7/3/2014,13.624352
7/4/2014,12.532437
7/5/2014,11.5979595
7/6/2014,10.757233
7/7/2014,9.961032
7/8/2014,9.232918
7/9/2014,8.600226
7/10/2014,8.117417
7/11/2014,7.855381
7/12/2014,7.849417
7/13/2014,7.9849687
7/14/2014,7.9783573
7/15/2014,7.902742
7/16/2014,8.264411
7/17/2014,9.223392
7/18/2014,10.100713
7/19/2014,11.138709
7/20/2014,19.822916
7/21/2014,27.685934
7/22/2014,32.88442
7/23/2014,39.571754
7/24/2014,42.995277
7/25/2014,40.025124
7/26/2014,34.924168
7/27/2014,29.384743
7/28/2014,25.398127
7/29/2014,22.272964
7/30/2014,19.274855
7/31/2014,16.844748
8/1/2014,14.823051
8/2/2014,13.119981
8/3/2014,11.800545
8/4/2014,11.012144
8/5/2014,10.655846
8/6/2014,10.613503
8/7/2014,10.642001
8/8/2014,10.595126
8/9/2014,10.327045
8/10/2014,9.996438
8/11/2014,9.932993
8/12/2014,10.002105
8/13/2014,10.053946
8/14/2014,10.182049
8/15/2014,10.379911
8/16/2014,10.340728
8/17/2014,9.921551
8/18/2014,9.383258
8/19/2014,8.919608
8/20/2014,8.698646
8/21/2014,8.671551
8/22/2014,8.561313
8/23/2014,8.304782
8/24/2014,8.024935
8/25/2014,7.7783356
8/26/2014,7.6109133
8/27/2014,7.558776
8/28/2014,7.4558234
8/29/2014,7.185287
8/30/2014,6.9111614
8/31/2014,6.890004
9/1/2014,7.634796
9/2/2014,8.707551
9/3/2014,9.009553
9/4/2014,9.424789
9/5/2014,10.554485
9/6/2014,11.346638
9/7/2014,11.552407
9/8/2014,11.5751295
9/9/2014,11.72207
9/10/2014,12.277741
9/11/2014,12.745682
9/12/2014,12.647385
9/13/2014,12.128265
9/14/2014,11.712098
9/15/2014,11.5743065
9/16/2014,11.623152
9/17/2014,11.844452
9/18/2014,12.212678
9/19/2014,12.419406
9/20/2014,12.150205
9/21/2014,11.490879
9/22/2014,10.657019
9/23/2014,9.852048
9/24/2014,9.131584
9/25/2014,8.477076
9/26/2014,7.902877
9/27/2014,7.4234266
9/28/2014,7.046133
9/29/2014,7.1635633
9/30/2014,8.364152
10/1/2014,10.021859
10/2/2014,10.674276
10/3/2014,10.570569
10/4/2014,10.767528
10/5/2014,11.97072
10/6/2014,13.518445
10/7/2014,14.267069
10/8/2014,14.132462
10/9/2014,13.339324
10/10/2014,12.370952
10/11/2014,11.462152
10/12/2014,10.659812
10/13/2014,9.936636
10/14/2014,9.464999
10/15/2014,9.984267
10/16/2014,12.084103
10/17/2014,14.299992
10/18/2014,15.191009
10/19/2014,15.143216
10/20/2014,14.424169
10/21/2014,13.224754
10/22/2014,11.930267
10/23/2014,10.731865
10/24/2014,9.716105
10/25/2014,8.876997
10/26/2014,8.194503
10/27/2014,7.6330147
10/28/2014,7.1767597
10/29/2014,6.814713
10/30/2014,6.5265546
10/31/2014,6.293421
11/1/2014,6.1376567
11/2/2014,5.999892
11/3/2014,5.8483377
11/4/2014,5.7018566
11/5/2014,5.574603
11/6/2014,5.4706526
11/7/2014,5.402337
11/8/2014,5.3648934
11/9/2014,5.4126725
11/10/2014,5.4472823
11/11/2014,5.3893566
11/12/2014,5.3087487
11/13/2014,5.250297
11/14/2014,5.2345505
11/15/2014,5.232729
11/16/2014,5.2097096
11/17/2014,5.1960545
11/18/2014,6.3529525
11/19/2014,9.893594
11/20/2014,12.915506
11/21/2014,14.026716
11/22/2014,15.169689
11/23/2014,14.760983
11/24/2014,13.773532
11/25/2014,13.622679
11/26/2014,14.00564
11/27/2014,13.868631
11/28/2014,13.238801
11/29/2014,12.405953
11/30/2014,11.52901
12/1/2014,10.611804
12/2/2014,9.742795
12/3/2014,8.97385
12/4/2014,8.322188
12/5/2014,7.7785783
12/6/2014,7.326479
12/7/2014,6.9579287
12/8/2014,6.687446
12/9/2014,6.546983
12/10/2014,6.4756856
12/11/2014,6.7117605
12/12/2014,7.4946027
12/13/2014,7.82629
12/14/2014,7.4874244
12/15/2014,6.8949966
12/16/2014,6.3546524
12/17/2014,5.949293
12/18/2014,5.6866903
12/19/2014,5.5269322
12/20/2014,5.673548
12/21/2014,6.697323
12/22/2014,8.763224
12/23/2014,10.914292
12/24/2014,13.720343
12/25/2014,20.183615
12/26/2014,28.5737
12/27/2014,32.963837
12/28/2014,34.713326
12/29/2014,38.59534
12/30/2014,46.999054
12/31/2014,55.284084
1/1/2015,56.653336
1/2/2015,52.748867
1/3/2015,47.216347
1/4/2015,42.873676
1/5/2015,45.371357
1/6/2015,53.642864
1/7/2015,60.622463
1/8/2015,60.836437
1/9/2015,55.58838
1/10/2015,49.25602
1/11/2015,42.38844
1/12/2015,37.354492
1/13/2015,34.987965
1/14/2015,33.794365
1/15/2015,32.755802
1/16/2015,32.063633
1/17/2015,32.893055
1/18/2015,32.73764
1/19/2015,30.505154
1/20/2015,27.522236
1/21/2015,24.554539
1/22/2015,21.828827
1/23/2015,19.480003
1/24/2015,20.142324
1/25/2015,32.665073
1/26/2015,49.702965
1/27/2015,57.471478
1/28/2015,55.696568
1/29/2015,51.903336
1/30/2015,46.930054
1/31/2015,40.56444
2/1/2015,34.420822
2/2/2015,29.123596
2/3/2015,25.750162
2/4/2015,24.440037
2/5/2015,24.600658
2/6/2015,26.498652
2/7/2015,27.34796
2/8/2015,25.904253
2/9/2015,23.717022
2/10/2015,21.498543
2/11/2015,19.459143
2/12/2015,17.642002
2/13/2015,15.952451
2/14/2015,14.350658
2/15/2015,12.862046
2/16/2015,11.518945
2/17/2015,10.32092
2/18/2015,9.769376
2/19/2015,10.736291
2/20/2015,13.518513
2/21/2015,18.292639
2/22/2015,19.587166
2/23/2015,18.035784
2/24/2015,17.554081
2/25/2015,21.622625
2/26/2015,33.00475
2/27/2015,50.32799
2/28/2015,60.764572
3/1/2015,58.2459
3/2/2015,51.185883
3/3/2015,46.914833
3/4/2015,50.460922
3/5/2015,56.49806
3/6/2015,57.008636
3/7/2015,57.090836
3/8/2015,56.84402
3/9/2015,54.15501
3/10/2015,50.34294
3/11/2015,50.89799
3/12/2015,64.20985
3/13/2015,74.0122
3/14/2015,88.13968
3/15/2015,114.97112
3/16/2015,130.517
3/17/2015,127.66462
3/18/2015,116.35411
3/19/2015,106.78309
3/20/2015,95.01414
3/21/2015,83.60044
3/22/2015,73.81914
3/23/2015,68.20013
3/24/2015,70.29015
3/25/2015,75.39491
3/26/2015,74.9382
3/27/2015,69.863235
3/28/2015,65.084145
3/29/2015,61.944733
3/30/2015,57.311745
3/31/2015,50.05856
4/1/2015,43.536972
4/2/2015,38.793663
4/3/2015,35.372303
4/4/2015,33.092075
4/5/2015,31.11928
4/6/2015,29.53778
4/7/2015,29.07583
4/8/2015,31.354761
4/9/2015,33.48764
4/10/2015,32.88547
4/11/2015,30.736832
4/12/2015,29.54037
4/13/2015,31.188848
4/14/2015,35.59062
4/15/2015,45.688526
4/16/2015,60.20078
4/17/2015,69.14416
4/18/2015,73.697914
4/19/2015,82.52709
4/20/2015,95.945755
4/21/2015,107.70202
4/22/2015,112.73802
4/23/2015,111.75599
4/24/2015,104.35762
4/25/2015,94.01592
4/26/2015,81.66634
4/27/2015,69.58155
4/28/2015,62.49606
4/29/2015,58.572323
4/30/2015,56.138817
5/1/2015,54.092453
5/2/2015,50.739693
5/3/2015,45.328476
5/4/2015,39.61723
5/5/2015,34.444786
5/6/2015,30.13261
5/7/2015,26.375864
5/8/2015,23.237154
5/9/2015,20.560503
5/10/2015,18.132772
5/11/2015,15.955688
5/12/2015,14.056239
5/13/2015,12.527148
5/14/2015,11.390274
5/15/2015,10.618146
5/16/2015,10.1284
5/17/2015,10.442951
5/18/2015,11.850658
5/19/2015,13.811636
5/20/2015,16.010471
5/21/2015,17.658625
5/22/2015,18.43356
5/23/2015,19.581606
5/24/2015,20.137737
5/25/2015,19.372625
5/26/2015,18.644377
5/27/2015,20.011118
5/28/2015,23.652256
5/29/2015,27.638493
5/30/2015,31.31903
5/31/2015,33.803486
6/1/2015,34.490284
6/2/2015,34.27812
6/3/2015,33.895996
6/4/2015,32.400528
6/5/2015,30.030224
6/6/2015,27.345531
6/7/2015,24.580904
6/8/2015,21.91127
6/9/2015,19.452019
6/10/2015,17.307373
6/11/2015,15.615717
6/12/2015,14.762305
6/13/2015,15.36399
6/14/2015,17.322485
6/15/2015,19.280981
6/16/2015,20.232298
6/17/2015,20.072647
6/18/2015,18.99293
6/19/2015,17.522669
6/20/2015,16.208656
6/21/2015,15.140004
6/22/2015,14.138763
6/23/2015,13.18777
6/24/2015,12.35422
6/25/2015,11.796092
6/26/2015,12.4020405
6/27/2015,14.265598
6/28/2015,15.895887
6/29/2015,17.77159
6/30/2015,20.062284
7/1/2015,21.045282
7/2/2015,20.482676
7/3/2015,20.823889
7/4/2015,21.516678
7/5/2015,20.945272
7/6/2015,20.78654
7/7/2015,24.534111
7/8/2015,29.363829
7/9/2015,30.62392
7/10/2015,29.101738
7/11/2015,26.660542
7/12/2015,23.910406
7/13/2015,21.222986
7/14/2015,18.815765
7/15/2015,16.694517
7/16/2015,14.788833
7/17/2015,13.125836
7/18/2015,11.710762
7/19/2015,10.53484
7/20/2015,9.57208
7/21/2015,8.792854
7/22/2015,8.260444
7/23/2015,7.946378
7/24/2015,7.6498003
7/25/2015,7.2607675
7/26/2015,6.911836
7/27/2015,6.7862425
7/28/2015,6.775583
7/29/2015,6.685584
7/30/2015,6.545067
7/31/2015,6.4772506
8/1/2015,6.4848876
8/2/2015,6.457011
8/3/2015,6.3016787
8/4/2015,6.092185
8/5/2015,5.8954554
8/6/2015,5.875108
8/7/2015,5.9812446
8/8/2015,6.1082954
8/9/2015,6.164643
8/10/2015,6.1946244
8/11/2015,6.254345
8/12/2015,6.2895346
8/13/2015,6.419122
8/14/2015,6.674277
8/15/2015,6.8854976
8/16/2015,6.9321837
8/17/2015,7.2058234
8/18/2015,8.036756
8/19/2015,9.32092
8/20/2015,11.478195
8/21/2015,14.029334
8/22/2015,16.116364
8/23/2015,17.503239
8/24/2015,17.656359
8/25/2015,16.90401
8/26/2015,16.101818
8/27/2015,15.29504
8/28/2015,14.334926
8/29/2015,13.266354
8/30/2015,12.145321
8/31/2015,11.018432
9/1/2015,9.986075
9/2/2015,9.115609
9/3/2015,8.446837
9/4/2015,7.9674816
9/5/2015,7.613045
9/6/2015,7.3430214
9/7/2015,7.1493144
9/8/2015,7.154455
9/9/2015,7.180767
9/10/2015,7.0198755
9/11/2015,6.876673
9/12/2015,7.2060394
9/13/2015,8.059559
9/14/2015,8.71763
9/15/2015,8.80462
9/16/2015,8.608282
9/17/2015,8.314686
9/18/2015,7.968817
9/19/2015,7.603991
9/20/2015,7.2436175
9/21/2015,6.89976
9/22/2015,6.6073914
9/23/2015,6.392973
9/24/2015,6.3095584
9/25/2015,6.214702
9/26/2015,6.040398
9/27/2015,5.867754
9/28/2015,5.857783
9/29/2015,6.298305
9/30/2015,7.2395563
10/1/2015,8.262467
10/2/2015,9.292894
10/3/2015,9.990825
10/4/2015,9.996074
10/5/2015,9.540155
10/6/2015,8.997882
10/7/2015,8.465876
10/8/2015,7.9746733
10/9/2015,7.5432587
10/10/2015,7.129736
10/11/2015,6.74521
10/12/2015,6.4109454
10/13/2015,6.127685
10/14/2015,5.9036055
10/15/2015,5.714486
10/16/2015,5.5547147
10/17/2015,5.4168286
10/18/2015,5.2787266
10/19/2015,5.1454015
10/20/2015,5.0374026
10/21/2015,4.956633
10/22/2015,4.8904767
10/23/2015,4.8378534
10/24/2015,4.789049
10/25/2015,4.749798
10/26/2015,4.867889
10/27/2015,14.028309
10/28/2015,46.416977
10/29/2015,63.39705
10/30/2015,61.45863
10/31/2015,55.670578
11/1/2015,50.1975
11/2/2015,53.070972
11/3/2015,63.214134
11/4/2015,73.82686
11/5/2015,76.196175
11/6/2015,69.898476
11/7/2015,71.742744
11/8/2015,65.26742
11/9/2015,68.50304
11/10/2015,73.55839
11/11/2015,73.634285
11/12/2015,68.300354
11/13/2015,62.192966
11/14/2015,56.714634
11/15/2015,53.619267
11/16/2015,49.76012
11/17/2015,46.24806
11/18/2015,37.33031
11/19/2015,43.770725
11/20/2015,97.04661
11/21/2015,127.42626
11/22/2015,130.01718
11/23/2015,128.86115
11/24/2015,111.31231
11/25/2015,93.717995
11/26/2015,78.55644
11/27/2015,64.7451
11/28/2015,53.17962
11/29/2015,44.352493
11/30/2015,38.292866
12/1/2015,32.15193
12/2/2015,27.633461
12/3/2015,26.235104
12/4/2015,29.94994
12/5/2015,38.7536
12/6/2015,42.07104
12/7/2015,40.851536
12/8/2015,36.998096
12/9/2015,31.859348
12/10/2015,27.088097
12/11/2015,23.30095
12/12/2015,20.356285
12/13/2015,18.001188
12/14/2015,15.991863
12/15/2015,14.753171
12/16/2015,17.850416
12/17/2015,23.252928
12/18/2015,28.846138
12/19/2015,32.90115
12/20/2015,34.4533
12/21/2015,35.444866
12/22/2015,35.171673
12/23/2015,36.02832
12/24/2015,42.86565
12/25/2015,58.55648
12/26/2015,82.107445
12/27/2015,110.510605
12/28/2015,129.03664
12/29/2015,132.24332
12/30/2015,128.4622
12/31/2015,135.8938
1/1/2016,146.73524
1/2/2016,147.64435
1/3/2016,135.14539
1/4/2016,120.148224
1/5/2016,104.059265
1/6/2016,89.96496
1/7/2016,79.66062
1/8/2016,72.490875
1/9/2016,64.389275
1/10/2016,53.092022
1/11/2016,51.45253
1/12/2016,53.20515
1/13/2016,51.26136
1/14/2016,47.719856
1/15/2016,43.592293
1/16/2016,41.971664
1/17/2016,46.59324
1/18/2016,51.15393
1/19/2016,50.450157
1/20/2016,46.45137
1/21/2016,41.474606
1/22/2016,37.584656
1/23/2016,40.06234
1/24/2016,51.28859
1/25/2016,62.687122
1/26/2016,68.95123
1/27/2016,68.23929
1/28/2016,79.64777
1/29/2016,98.22949
1/30/2016,101.25626
1/31/2016,98.10433
2/1/2016,89.97096
2/2/2016,76.96505
2/3/2016,65.59972
2/4/2016,64.45839
2/5/2016,84.04612
2/6/2016,97.409164
2/7/2016,94.42004
2/8/2016,89.70607
2/9/2016,83.27191
2/10/2016,74.88318
2/11/2016,63.266434
2/12/2016,52.44994
2/13/2016,44.409706
2/14/2016,38.166615
2/15/2016,33.656494
2/16/2016,31.666046
2/17/2016,42.67425
2/18/2016,59.591347
2/19/2016,65.78211
2/20/2016,64.39259
2/21/2016,60.335842
2/22/2016,53.764652
2/23/2016,48.53708
2/24/2016,64.49946
2/25/2016,103.208336
2/26/2016,121.34715
2/27/2016,117.309204
2/28/2016,102.64521
2/29/2016,104.868256
3/1/2016,98.50019
3/2/2016,86.7839
3/3/2016,77.1185
3/4/2016,70.90406
3/5/2016,67.492874
3/6/2016,70.40871
3/7/2016,68.46659
3/8/2016,62.636524
3/9/2016,55.60074
3/10/2016,48.2415
3/11/2016,42.93944
3/12/2016,56.297092
3/13/2016,101.09831
3/14/2016,140.08441
3/15/2016,144.71065
3/16/2016,138.4301
3/17/2016,128.52089
3/18/2016,117.35212
3/19/2016,112.4932
3/20/2016,113.95186
3/21/2016,110.140114
3/22/2016,100.14659
3/23/2016,89.203156
3/24/2016,78.30014
3/25/2016,68.811584
3/26/2016,62.7928
3/27/2016,58.556347
3/28/2016,60.931076
3/29/2016,72.71487
3/30/2016,78.547066
3/31/2016,74.10859
4/1/2016,67.53989
4/2/2016,76.19608
4/3/2016,101.82103
4/4/2016,116.860695
4/5/2016,118.489586
4/6/2016,114.19468
4/7/2016,101.177734
4/8/2016,84.45186
4/9/2016,70.234406
4/10/2016,60.322163
4/11/2016,52.606647
4/12/2016,46.970425
4/13/2016,50.45812
4/14/2016,68.7751
4/15/2016,100.45056
4/16/2016,120.77618
4/17/2016,115.76392
4/18/2016,105.426384
4/19/2016,94.56768
4/20/2016,83.71643
4/21/2016,72.97263
4/22/2016,63.42314
4/23/2016,57.01171
4/24/2016,54.985912
4/25/2016,54.48953
4/26/2016,51.610912
4/27/2016,46.92924
4/28/2016,41.776394
4/29/2016,37.748005
4/30/2016,36.62268
5/1/2016,36.68707
5/2/2016,40.915855
5/3/2016,56.85379
5/4/2016,66.715515
5/5/2016,67.93124
5/6/2016,63.37349
5/7/2016,57.725876
5/8/2016,52.458874
5/9/2016,46.773693
5/10/2016,40.68291
5/11/2016,35.565144
5/12/2016,31.406681
5/13/2016,27.65069
5/14/2016,23.41154
5/15/2016,20.715673
5/16/2016,18.496222
5/17/2016,16.472582
5/18/2016,16.286592
5/19/2016,21.334682
5/20/2016,28.815685
5/21/2016,33.023533
5/22/2016,37.615177
5/23/2016,42.10735
5/24/2016,41.314766
5/25/2016,37.386063
5/26/2016,33.32146
5/27/2016,29.57907
5/28/2016,26.134283
5/29/2016,23.099794
5/30/2016,20.64335
5/31/2016,18.614853
6/1/2016,16.806293
6/2/2016,15.278228
6/3/2016,14.062176
6/4/2016,13.285244
6/5/2016,13.417747
6/6/2016,15.480785
6/7/2016,19.627321
6/8/2016,23.05014
6/9/2016,23.535353
6/10/2016,22.28546
6/11/2016,20.952019
6/12/2016,19.750053
6/13/2016,18.760687
6/14/2016,18.104868
6/15/2016,17.579016
6/16/2016,17.585331
6/17/2016,17.586842
6/18/2016,17.249731
6/19/2016,17.148046
6/20/2016,18.133501
6/21/2016,19.366743
6/22/2016,19.52221
6/23/2016,18.407598
6/24/2016,16.883879
6/25/2016,15.467508
6/26/2016,14.24695
6/27/2016,13.169068
6/28/2016,12.25672
6/29/2016,11.874757
6/30/2016,12.584899
7/1/2016,14.169204
7/2/2016,15.291046
7/3/2016,15.22126
7/4/2016,14.255856
7/5/2016,13.126538
7/6/2016,12.112829
7/7/2016,11.237425
7/8/2016,10.510498
7/9/2016,9.877024
7/10/2016,9.307562
7/11/2016,8.927758
7/12/2016,8.931779
7/13/2016,9.163321
7/14/2016,9.38396
7/15/2016,9.834224
7/16/2016,10.631557
7/17/2016,11.603465
7/18/2016,12.222501
7/19/2016,12.259041
7/20/2016,12.005127
7/21/2016,11.58193
7/22/2016,11.190063
7/23/2016,11.017622
7/24/2016,11.257152
7/25/2016,11.400016
7/26/2016,11.543555
7/27/2016,12.506072
7/28/2016,14.523883
7/29/2016,16.400043
7/30/2016,17.713083
7/31/2016,18.338408
8/1/2016,18.769646
8/2/2016,19.901123
8/3/2016,20.555267
8/4/2016,20.20326
8/5/2016,19.404793
8/6/2016,18.83031
8/7/2016,18.826614
8/8/2016,19.119387
8/9/2016,19.248652
8/10/2016,19.340782
8/11/2016,20.126295
8/12/2016,23.268026
8/13/2016,64.198944
8/14/2016,94.53211
8/15/2016,105.830635
8/16/2016,116.39999
8/17/2016,126.98025
8/18/2016,119.33109
8/19/2016,102.254616
8/20/2016,86.32402
8/21/2016,74.52267
8/22/2016,65.84839
8/23/2016,58.83563
8/24/2016,52.90976
8/25/2016,47.44728
8/26/2016,43.175385
8/27/2016,40.71535
8/28/2016,37.61194
8/29/2016,34.179092
8/30/2016,31.1717
8/31/2016,28.479517
9/1/2016,25.725523
9/2/2016,23.023693
9/3/2016,20.536634
9/4/2016,18.457052
9/5/2016,17.186731
9/6/2016,17.25104
9/7/2016,18.600685
9/8/2016,20.188742
9/9/2016,20.248732
9/10/2016,19.13624
9/11/2016,17.880398
9/12/2016,16.65474
9/13/2016,16.72655
9/14/2016,19.272467
9/15/2016,21.474443
9/16/2016,21.197903
9/17/2016,19.930132
9/18/2016,20.704433
9/19/2016,24.580189
9/20/2016,27.857958
9/21/2016,27.997652
9/22/2016,26.324886
9/23/2016,24.172226
9/24/2016,21.978682
9/25/2016,19.86851
9/26/2016,17.89451
9/27/2016,16.141542
9/28/2016,14.820866
9/29/2016,13.952019
9/30/2016,12.974875
10/1/2016,11.8483515
10/2/2016,10.764478
10/3/2016,9.796767
10/4/2016,8.946445
10/5/2016,8.222784
10/6/2016,7.618388
10/7/2016,7.1200075
10/8/2016,6.702774
10/9/2016,6.3567843
10/10/2016,6.0844936
10/11/2016,5.878913
10/12/2016,5.6805916
10/13/2016,5.4150743
10/14/2016,5.161364
10/15/2016,4.9892054
10/16/2016,4.886496
10/17/2016,4.8240905
10/18/2016,4.776487
10/19/2016,4.7342806
10/20/2016,4.7029767
10/21/2016,4.6726847
10/22/2016,4.6351604
10/23/2016,4.623111
10/24/2016,4.6096854
10/25/2016,4.5737534
10/26/2016,4.5240445
10/27/2016,4.486183
10/28/2016,4.4599257
10/29/2016,4.433007
10/30/2016,4.408328
10/31/2016,4.3849983
11/1/2016,4.365717
11/2/2016,4.345882
11/3/2016,4.330284
11/4/2016,4.3166018
11/5/2016,4.2970505
11/6/2016,4.276784
11/7/2016,4.263736
11/8/2016,4.2784433
11/9/2016,4.526109
11/10/2016,5.423184
11/11/2016,6.5277147
11/12/2016,6.8608594
11/13/2016,6.6121545
11/14/2016,6.333077
11/15/2016,6.1169853
11/16/2016,5.9431133
11/17/2016,5.8094506
11/18/2016,5.716942
11/19/2016,5.6347017
11/20/2016,5.513547
11/21/2016,5.363585
11/22/2016,5.21848
11/23/2016,5.091483
11/24/2016,4.976576
11/25/2016,4.8698997
11/26/2016,4.7837596
11/27/2016,4.7007504
11/28/2016,4.6188474
11/29/2016,4.543367
11/30/2016,4.661674
12/1/2016,6.2262793
12/2/2016,11.315981
12/3/2016,15.184127
12/4/2016,16.468561
12/5/2016,18.271103
12/6/2016,24.597095
12/7/2016,30.632313
12/8/2016,36.79747
12/9/2016,38.826694
12/10/2016,36.375538
12/11/2016,33.016678
12/12/2016,29.42228
12/13/2016,25.664616
12/14/2016,23.1542
12/15/2016,24.718885
12/16/2016,28.071486
12/17/2016,28.453098
12/18/2016,26.13404
12/19/2016,24.085815
12/20/2016,25.83695
12/21/2016,29.181833
12/22/2016,29.700668
12/23/2016,28.575642
12/24/2016,26.003374
12/25/2016,23.075075
12/26/2016,20.352844
12/27/2016,18.008825
12/28/2016,16.090782
12/29/2016,14.611831
12/30/2016,13.535163
12/31/2016,12.958657
1/1/2017,13.451857
1/2/2017,29.150879
1/3/2017,73.35214
1/4/2017,97.1386
1/5/2017,98.48915
1/6/2017,90.35007
1/7/2017,82.13552
1/8/2017,80.139275
1/9/2017,79.29256
1/10/2017,71.83922
1/11/2017,63.168636
1/12/2017,55.204285
1/13/2017,48.08846
1/14/2017,42.329502
1/15/2017,37.419094
1/16/2017,33.08231
1/17/2017,29.251348
1/18/2017,26.066925
1/19/2017,23.452396
1/20/2017,22.430645
1/21/2017,29.270725
1/22/2017,38.134605
1/23/2017,53.261333
1/24/2017,72.14524
1/25/2017,82.296364
1/26/2017,83.60142
1/27/2017,85.634445
1/28/2017,85.60163
1/29/2017,80.349686
1/30/2017,71.60735
1/31/2017,60.423466
2/1/2017,50.332577
2/2/2017,42.100063
2/3/2017,35.145348
2/4/2017,31.274017
2/5/2017,27.998974
2/6/2017,24.94171
2/7/2017,22.47906
2/8/2017,21.47787
2/9/2017,25.955149
2/10/2017,33.523804
2/11/2017,37.291233
2/12/2017,36.187016
2/13/2017,33.995144
2/14/2017,31.307049
2/15/2017,28.049223
2/16/2017,25.087975
2/17/2017,23.386011
2/18/2017,22.742012
2/19/2017,22.777687
2/20/2017,23.085493
2/21/2017,22.37813
2/22/2017,21.22134
2/23/2017,24.335331
2/24/2017,31.257233
2/25/2017,35.643135
2/26/2017,34.980892
2/27/2017,31.78071
2/28/2017,28.517324
3/1/2017,28.923412
3/2/2017,32.414238
3/3/2017,35.49007
3/4/2017,36.93464
3/5/2017,35.597313
3/6/2017,33.191547
3/7/2017,30.55624
3/8/2017,27.805105
3/9/2017,28.112425
3/10/2017,33.52936
3/11/2017,40.211304
3/12/2017,42.616093
3/13/2017,42.35201
3/14/2017,43.187984
3/15/2017,45.032925
3/16/2017,44.820595
3/17/2017,42.036163
3/18/2017,38.465565
3/19/2017,34.893944
3/20/2017,31.317951
3/21/2017,27.564444
3/22/2017,24.17147
3/23/2017,21.278822
3/24/2017,18.786486
3/25/2017,16.669418
3/26/2017,15.17827
3/27/2017,15.890922
3/28/2017,18.629103
3/29/2017,21.09537
3/30/2017,22.304296
3/31/2017,22.661108
4/1/2017,23.654522
4/2/2017,24.691547
4/3/2017,24.458387
4/4/2017,28.10341
4/5/2017,48.261063
4/6/2017,56.622948
4/7/2017,62.132828
4/8/2017,69.556885
4/9/2017,70.45283
4/10/2017,62.395454
4/11/2017,52.329556
4/12/2017,43.259605
4/13/2017,35.87457
4/14/2017,30.565252
4/15/2017,27.132557
4/16/2017,23.07826
4/17/2017,19.02812
4/18/2017,17.183615
4/19/2017,15.463893
4/20/2017,14.092508
4/21/2017,12.849039
4/22/2017,11.764249
4/23/2017,10.896859
4/24/2017,10.17676
4/25/2017,9.560071
4/26/2017,9.0458765
4/27/2017,8.531735
4/28/2017,8.179997
4/29/2017,8.727548
4/30/2017,9.843588
5/1/2017,10.578422
5/2/2017,13.895725
5/3/2017,19.169527
5/4/2017,23.132664
5/5/2017,30.417315
5/6/2017,41.787674
5/7/2017,47.615986
5/8/2017,46.1753
5/9/2017,42.649017
5/10/2017,38.953854
5/11/2017,34.978355
5/12/2017,30.81142
5/13/2017,27.09769
5/14/2017,25.181456
5/15/2017,25.19306
5/16/2017,24.988611
5/17/2017,23.248543
5/18/2017,20.850334
5/19/2017,18.697107
5/20/2017,16.769484
5/21/2017,15.1416235
5/22/2017,14.851306
5/23/2017,16.861938
5/24/2017,28.973608
5/25/2017,57.466053
5/26/2017,70.28886
5/27/2017,67.61766
5/28/2017,60.916504
5/29/2017,53.845963
5/30/2017,47.297657
5/31/2017,43.6216
6/1/2017,43.641838
6/2/2017,45.990124
6/3/2017,47.942356
6/4/2017,48.410404
6/5/2017,52.27909
6/6/2017,57.08398
6/7/2017,78.779144
6/8/2017,93.12376
6/9/2017,91.87462
6/10/2017,83.95634
6/11/2017,74.938576
6/12/2017,66.17249
6/13/2017,59.712704
6/14/2017,56.94592
6/15/2017,54.585167
6/16/2017,51.750538
6/17/2017,49.12851
